"","coins_list","index","news_date","content","news_n","views","comments","polarity","subjectivity","day_movement","volatility"
"423","bitcoin","Bitcoin",2016-05-11,"Positive",1,452,0,0.25,0.333333333333333,-0.00414762897573527,0.00818337806326713
"424","bitcoin","Bitcoin",2016-05-12,"Neutro",2,586,0,0,0,-0.0051276384130843,0.0125288493241015
"425","bitcoin","Bitcoin",2016-05-13,"Neutro",1,368,0,0,0,-0.00180279212927337,0.00787659993436172
"426","bitcoin","Bitcoin",2016-05-13,"Positive",1,835,0,0.125,0.166666666666667,-0.00180279212927337,0.00787659993436172
"427","bitcoin","Bitcoin",2016-05-14,"Neutro",2,1625,0,0,0,0.000329077267342322,0.00448734786796243
"428","bitcoin","Bitcoin",2016-05-14,"Positive",1,514,0,0.1,0,0.000329077267342322,0.00448734786796243
"429","bitcoin","Bitcoin",2016-05-15,"Neutro",2,1658,0,0,0,-0.00397138845006144,0.00704179293204565
"430","bitcoin","Bitcoin",2016-05-16,"Neutro",1,227,0,0,0,0.00749579317729835,0.0114578786556089
"431","bitcoin","Bitcoin",2016-05-17,"Neutro",1,204,0,0,0,0.000506596770996274,0.00320829762454123
"432","bitcoin","Bitcoin",2016-05-18,"Neutro",2,766,0,0,0,-0.00204985783244067,0.00592105263157892
